['-0.2708098336767855', '-0.2551276105593756', '-0.44992063594854637', '0.19294006873053957', '0.2488046105475194', '0.18699798025101516', '0.1734104591072537', '0.2122340881990062', '0.14619884436329206', '0.22458851873460742', '0.13964134907970827', '0.12738403131564457', '0.05190582101543744', '-0.00634321520725886', '0.04633204241593679', '0.017447361846764882', '0.11869949301083883', '0.06825295239686965', '0.14703769087791443', '0.29559910893440244']
['-0.2319253059551314', '-0.285505961020314', '-0.29204851279842375', '0.2323922627342183', '0.2455913389507234', '0.16118474050945084', '0.26402856233271044', '0.24282559686236913', '0.08216573773986763', '0.16432186203698318', '0.06959503752489885', '0.09756332983573278', '0.04813203985492388', '-0.030720274108979435', '0.0218601996699969', '-0.01858604376514753', '0.042718466785218984', '0.07802489002545675', '0.08886111279328664', '0.25618104736010233']
['-0.316622685032599', '-0.35859465474680885', '-0.1891859172449675', '0.1626417957235126', '0.20221431242076285', '0.12215527136253301', '0.24076073012961488', '0.2112962723771731', '0.06910350220898787', '0.1777777102506823', '0.06274005836910672', '0.0840185190240542', '0.07685745987627242', '-0.010033570788800716', '0.004556770126024882', '0.10490923060311212', '0.06751761833826701', '0.03908785084883372', '0.12459727856847976', '0.20541377266248068']
['-0.37148181012996395', '-0.5150017678801957', '-0.12252855086215071', '0.0952651452343729', '0.22901154716861521', '0.1000664431248205', '0.2281644914223364', '0.18204809714574366', '0.15717060892493465', '0.16893664076924325', '0.132355368634065', '0.05615166359477573', '0.11768984099229177', '0.05167106265823047', '-0.011875310043493906', '0.14452117482821147', '0.07764304367204507', '0.007961239417394001', '0.11562379201253255', '0.1643418613407347']
['-0.383392716641965', '-0.5643180604569937', '0.02307442433819993', '0.12164096531496432', '0.16908910448628442', '0.07458554719885191', '0.2574392385725622', '0.16339270365941855', '0.16192396096885203', '0.1914803033073743', '0.15801340551632975', '0.1273968059486813', '0.1756250058611234', '0.10973527464601729', '-0.018314292364650306', '0.08496757447719575', '0.03452014128367106', '0.03696071604887644', '0.1350816011428833', '0.20456965466340382']
['-0.37218705111526346', '-0.558370178867381', '-0.06565982169175788', '0.12642966589737697', '0.1447008545116963', '0.18614277729448317', '0.23936958566259994', '0.15808426296183217', '0.12089470898111661', '0.13086049600193897', '0.17338872485690646', '0.11147014548381169', '0.18106090649962425', '0.2476823389530182', '0.011765559514363607', '0.11847289105256399', '0.0834874669710795', '0.06518234213193258', '0.134646032916175', '0.0652229646841685']
['-0.407096303918904', '-0.482206504360955', '-0.018963235581250237', '0.1037144554877175', '0.13803115334078842', '0.2521353013579926', '0.27554895748772346', '0.2165685830016931', '0.1728881447502072', '0.1411799451025824', '0.10752096325159073', '0.10057093600432078', '0.16548680779006747', '0.20659325387742786', '0.019660721222559612', '0.05402250687281291', '0.10595849553743998', '0.14793889125188192', '0.08972255388895671', '0.04851613442103068']
['-0.35760132846570775', '-0.44421173948415155', '-0.08696895012903688', '0.09330206568974833', '0.16125938326475167', '0.22945937678099626', '0.2914090591834651', '0.2597900087169061', '0.2007572788745165', '0.12116498822967212', '0.04496980063203308', '0.055205616127285695', '0.10260980965362655', '0.17106873881485726', '0.05244015405575434', '0.0077059353391329445', '0.10305190061529478', '0.16458539764086405', '0.09080086549123129', '0.06984907190004984']
['-0.2652166237167898', '-0.3910531403542536', '-0.07767636567424763', '0.03918210800828528', '0.14647563698322133', '0.2763929335152716', '0.30813978306712614', '0.31468995307235875', '0.2081980043815242', '0.145040998276737', '0.006902037643724017', '-0.013435395061969757', '0.05850911347402467', '0.15743423501650491', '0.16977433760960897', '0.04355609764655431', '0.06768113759656748', '0.18044168551762899', '0.11919022798538208', '0.05432560344537099']
['-0.24701647266714322', '-0.4014338737967345', '-0.18988270940228746', '0.18835778184531649', '0.228212168029235', '0.24560565112680985', '0.30294733862910006', '0.2793083108796014', '0.21368437719841799', '0.1309945443024238', '0.03151818248960707', '-0.0101001328892178', '0.07888062621156375', '0.19729041668275993', '0.13431751827398936', '0.02832901875178019', '0.03073885217308998', '0.21443591515223184', '0.05275449951489766', '0.040062893430391947']
['-0.2016639507845375', '-0.32305551397842064', '-0.18645545679510572', '0.142131245228136', '0.16699994287074163', '0.2563421092817077', '0.183264935381474', '0.21066831751002205', '0.14049150420145856', '0.16847214847803116', '0.01601157709956169', '0.020959259072939555', '0.06670055935780207', '0.22584381964471606', '0.24644950942860708', '0.013854142030080159', '0.17081563075383505', '0.1801861008008321', '0.139275332291921', '0.0029099825769662857']
['-0.1315348493975602', '-0.31585365586604264', '-0.17243347296778283', '0.021386857311852952', '0.20200081625556643', '0.23130262303963023', '0.21505936915261878', '0.16943655123106308', '0.13086614075358266', '0.06432569573322931', '0.019679370274146398', '0.04176227831178241', '0.13202382347856959', '0.20643502275149028', '0.2159307810995314', '0.07098955462376276', '0.13650317456987168', '0.14382090469201406', '0.11959953506787618', '0.015141388773918152']
['-0.2064012321060355', '-0.25248522371166277', '-0.2125019332461253', '-0.07416148416806667', '0.19051673627825397', '0.131564199441561', '0.18422888061807802', '0.19605758249138794', '0.19678266427997085', '0.08882827838986283', '0.009234507323967085', '0.13958257163564364', '0.13445265566309292', '0.1828588453431924', '0.16456418856978416', '0.04785066805779934', '0.12411556392908096', '0.15670832130126655', '0.1291463593641917', '0.016297965248425802']
['-0.16327231920997773', '-0.27406039293686113', '-0.20357571146475836', '-0.020754249946067775', '0.18113373640521857', '0.06690061835365163', '0.15713666041692098', '0.1767839785044392', '0.1249100911989808', '0.10241397105985217', '0.06140506813923518', '0.06022876451412837', '0.12797516360878944', '0.17201362715827095', '0.16080809434254964', '0.07730624824762344', '0.17344355285167695', '0.08041179627180099', '0.043846435844898224', '0.024050194521745047']
['-0.23230447646481675', '-0.21512336036778718', '-0.19412611610038216', '-0.15728718065119787', '0.09856036457750532', '0.16435160963426507', '0.1293827613463832', '0.15937802511163884', '0.13401402823144087', '0.124893091349966', '0.0512529877324899', '0.07864105974634489', '0.11806862539951764', '0.1655461107691129', '0.15752837136387826', '0.1871981884042422', '0.14525077243645987', '0.055583169559637706', '0.04121424245337645', '0.008849724506338438']
['-0.15187054518246978', '-0.17483487823957197', '-0.1604790905009854', '-0.07934032792008984', '0.023276282641543918', '0.1630348024537994', '0.10167086803250842', '0.10602683487361193', '0.20344333411711785', '0.07169761425919004', '0.014831507205963134', '0.04643646395868725', '0.11585082097185982', '0.1600842942794164', '0.11411546087927289', '0.19208282406131427', '0.17751792470614117', '0.043405783673127495', '0.02313968986272812', '0.009113413592179617']
['-0.2676359465613138', '-0.21468396702295006', '-0.2535012601408117', '-0.07388847154051786', '0.03318921593062225', '0.13738486785855558', '0.11976650244659848', '0.05019836458894941', '0.10401565624607934', '0.08859615239004294', '0.008224863838404418', '0.05439110706663794', '0.09995544941888915', '0.1825193272696601', '0.11995607713858286', '0.1895608295996984', '0.23626002470652263', '0.003523736198743184', '0.06475002095103263', '0.07977484464645386']
['-0.29960473404064625', '-0.17553336610431933', '-0.1688284025194109', '0.001835676404282884', '-0.03327371194584187', '0.17154762398392434', '0.10726478629642063', '0.0679417510703206', '0.1550234721435441', '0.021380368827117816', '0.03224063370199431', '0.061945515250166255', '0.13119281768384908', '0.17129846372538143', '0.10713193913300832', '0.20301765700181326', '0.1491354395945867', '0.06489091217517853', '0.028315444787343342', '0.11301432649294535']
['-0.28401582783225876', '-0.2584327270410243', '-0.13039508879704506', '0.03876424468272406', '0.02207761193938758', '0.20262207645508978', '0.08874495225751565', '0.06595624988277753', '0.12710865707421262', '0.05007976144552231', '0.04906325824558735', '0.08105591808756192', '0.11394177072991928', '0.13127764554073412', '0.17719101243548924', '0.2000226321319739', '0.17710348963737488', '0.06253386437892913', '-0.004643983642260234', '0.06758703142404557']
['-0.2544835559535004', '-0.27172062740201275', '-0.08789554698399402', '0.10270920101070863', '0.014748369755863983', '0.10770877911273694', '0.14537283840589224', '0.049018209949135784', '0.13951848711404535', '0.11199731186978401', '0.07918173633515835', '0.07784214106698831', '0.1521676801972919', '0.08536129469672839', '0.21150086646278698', '0.215095720688502', '0.1851146087050438', '0.10574355373779933', '-0.011378635962804159', '0.13653850803772608']
['-0.2925888229312721', '-0.3481676497600077', '-0.010952056660617888', '0.06489493631773613', '-0.00991381173483049', '0.06935047690117571', '0.17120919118273176', '0.09121345399568478', '0.10077420245442126', '0.09895945467054844', '0.10299433704524759', '0.03226492649151219', '0.1202852990064356', '0.055367062861720724', '0.20959071616331737', '0.19245667109886805', '0.19375640749931336', '0.10835106439060635', '0.08715162873268127', '0.10395065148671469']
['-0.3115504728721334', '-0.315122847200658', '-0.003131804813534396', '0.09294926261911353', '0.008365229699691688', '0.09208843971986974', '0.05042244896351818', '0.10934477220806811', '0.11155431667963664', '0.08608783662319183', '0.01619672637639774', '0.10805885059138139', '0.12709874734282495', '0.08304630517959595', '0.19465217391649883', '0.1758232343941927', '0.1689343864719073', '0.06725836743911108', '0.09232293218374252', '0.11980822533369065']
['-0.17966981813044777', '-0.3561636374356302', '-0.05615118906567116', '0.09084926114704865', '0.013044440878614309', '0.06891537640761171', '0.1112653405741892', '0.1686308573745191', '0.1362032725579209', '0.10051215916044182', '0.07346157282590866', '0.03781907419363657', '0.084854094684124', '0.1808053755097919', '0.1453205860323376', '0.13695876641819874', '0.11277715160200993', '0.061597764160897996', '0.09047791461149851', '0.051407572026881905']
['-0.1154647625597243', '-0.28750692339008627', '-0.03633889164702565', '0.13916721926749695', '-0.036537791725110125', '0.03475355426233912', '0.1347781034905917', '0.10569363148676024', '0.12363334643344084', '0.12204948398802015', '0.08177145486076673', '0.07920347882641686', '0.013623425861199696', '0.15686870898519242', '0.15614344825347265', '0.1177120246614019', '0.10621637317041556', '0.09628580063581467', '0.06944197018941244', '0.048099259038766225']
['-0.12803033874319394', '-0.32279180858600676', '-0.09399444290939715', '0.06306045388594134', '-0.0030327375602745804', '0.05213436905649446', '0.09955216029141513', '0.12460211120131943', '0.07824618021647135', '0.05663262860228618', '0.12214691890338954', '0.08133194694916407', '0.03541729632055476', '0.15424554972421556', '0.08599859252572059', '0.1382021059592565', '0.03826604932546616', '0.15421134910235804', '0.15955916444460552', '0.04164825355013212']
['-0.12582088074882794', '-0.26589328824791575', '-0.09281080932522229', '0.03197368802608098', '-0.012028965198441722', '-0.03219930894369821', '0.07190565425193025', '0.12973388663182656', '0.08960507288575173', '0.052129269142945606', '0.05955356860326396', '0.08499666011581818', '0.08226229580740134', '0.14038256742060184', '0.08969977870583534', '0.1338649901250998', '0.07287609751025835', '0.19068895230690638', '0.17768457035223642', '0.08616925279299419']
['-0.09402269103806216', '-0.29267724640873966', '-0.06374535251558783', '0.044130733946554423', '-0.01080860069898701', '-0.035292418794262974', '0.0655177608711852', '0.12498648141821225', '0.09560662222405275', '0.03267735896839036', '0.056451395567920476', '0.027825487405061723', '0.12780120236178238', '0.1264836795007189', '0.10006245809296767', '0.10758081724246343', '0.10469406520326932', '0.24265095194180805', '0.1761250672241052', '0.09168118834495545']
['-0.17746017418228135', '-0.30729606355320493', '-0.059871339187767804', '-0.03620437987644213', '-0.0032143332749061965', '-0.04776232216152407', '0.002449895628443403', '0.12972154985699388', '0.10719211283184234', '0.040182855683896276', '0.05269184119999409', '0.03781675696372986', '0.11819763001468446', '0.07154598825921615', '0.1065098524093628', '0.09357439962526162', '0.14404301544030507', '0.23173464934031168', '0.15314895311991375', '0.0711352417866389']
['-0.14339845888990493', '-0.2383563228199061', '-0.14996115739859342', '-0.036469248588748324', '0.028578987439781676', '-0.03410329937934876', '-0.03132951606308953', '0.09875278063118458', '0.12612493492869867', '0.11128780667980512', '0.04137390044828256', '0.07455433106256856', '0.14206197559833528', '0.07256195282615308', '0.09011445790529252', '-0.010712399209539095', '0.1705932214856148', '0.2141529401143392', '0.15081072623531025', '0.04962571561336517']
['-0.23801590519154406', '-0.23779954529080782', '-0.12947566485823755', '-0.017202952954078247', '0.05604506350309383', '-0.09309056918792151', '-0.0017456510661554266', '0.061676404831842294', '0.14720747973769904', '0.10478184674349096', '0.04457678919037183', '0.09949620651702086', '0.13469245731830598', '0.07335502728819847', '0.0830740600824356', '0.0314526970187823', '0.17602296533683937', '0.2146268857849969', '0.16989240845044454', '0.025003369649251303']
['-0.26225630447653203', '-0.17255799817579975', '-0.23478682469822448', '0.0074626683901009745', '0.01822007505358654', '-0.0384100470593198', '0.044251653775572775', '0.11310052054727243', '0.11161727340271076', '0.13451744597109538', '0.04478935301303864', '0.11116451248526574', '0.1410634211368031', '0.0911308475666576', '0.04648861239353816', '0.06419863924384117', '0.2066465128213167', '0.17823123534520466', '0.12942668050527573', '0.17379839817682902']
['-0.3384250044079952', '-0.10222197500848273', '-0.20911963654571336', '-0.1271064324118955', '0.07386555583730067', '-0.0009984396085778735', '0.0553770715991656', '0.026352322303379576', '0.10823410471694338', '0.16729317257801693', '0.025857603798309963', '0.146081871787707', '0.10039820273717244', '0.08572184244791667', '0.03384261926015218', '0.08783109883467356', '0.20682155688603718', '0.16125809053579968', '0.08945866624514262', '0.15675133367379507']
['-0.3960815560543524', '-0.1624464148959366', '-0.18000033517855354', '-0.11257681751094557', '0.036756959882832826', '0.010660261965523927', '0.02295295810985445', '-0.031450109210693175', '0.053916323961069185', '0.14073196707500352', '0.03712696582078934', '0.14790204887588818', '0.06598082135121028', '0.059612640241781874', '0.06321048314372699', '0.11374446898698806', '0.12274854828914007', '0.15239378213882446', '0.07693007985750834', '0.23849477370580038']
['-0.4043641086088657', '-0.12972852359146803', '-0.2644375431905177', '-0.18494677946202576', '0.0466070788043127', '0.029329265848347785', '0.031139724288452294', '-0.02305008311652475', '0.09572093975212839', '0.1305264855424563', '0.10471398047038487', '0.11022739013036092', '0.06644177652067608', '-0.004766030112902323', '0.0010099993397792181', '0.1200241724650065', '0.12455969316263994', '0.13622840046882628', '0.09889239085217318', '0.19241610877215862']
['-0.3955415679780592', '-0.16856655557431807', '-0.13382948597028513', '-0.1761357841248781', '-0.002370379655774117', '-0.06729176948682113', '0.025852045984938742', '-0.020113648350040116', '-0.0031130470749404695', '0.045786492725213374', '0.21523964633544287', '0.1311309160457717', '-0.013872991833421918', '-0.009955648084481556', '0.013450422883033752', '0.1382970243692398', '0.10410165041685104', '0.15083435972531636', '0.13907067216932772', '0.1624499057730039']
['-0.44790532736562366', '-0.18174069539801807', '-0.08772677328737233', '-0.16839423832363984', '0.08109922161087625', '-0.027135109308338356', '0.04467304654875134', '0.007397293495359246', '-0.036813786554904214', '0.06290919677250915', '0.2611612003710535', '0.1431805480685499', '-0.0057058612919516005', '-0.020198757284217408', '0.08413605208819111', '0.0946745624144872', '0.08026337313155334', '0.09525272051493326', '0.11441503845983081', '0.1806348482767741']
['-0.48753074994393814', '-0.21623727021025033', '-0.08440205470184722', '-0.20702751709376055', '0.07050200548895176', '0.02787401502331098', '-0.06228513444500796', '-0.04134160007453627', '-0.016076962246087432', '0.048367203912801214', '0.28385401082535583', '0.1815969675986303', '-0.012745735049247742', '0.009630359874831306', '0.05949733157952627', '0.07311880720986261', '0.09659521083037058', '-0.01058769275744756', '0.2295879006385803', '0.18012442191441855']
['-0.46896924545098695', '-0.19324298488799724', '-0.12114166527849321', '-0.24077312392453756', '-0.007547506366497914', '-0.02842542753037479', '-0.003991262709531592', '-0.018493688229161004', '-0.024539181590080263', '0.10819803716407882', '0.2925346651011043', '0.0879401167233785', '0.0206267977754275', '-0.05237393172250854', '0.05811441938082377', '0.07819817960262299', '0.09525263806184132', '0.03367212403876086', '0.22675393223762513', '0.1889516512552897']
['-0.47674703128105317', '-0.2420182953308324', '-0.17490014086025057', '-0.18508647516019827', '-0.0890274426661353', '0.02344192423715605', '0.027910718387768915', '-0.005987543861071269', '-0.0065396599471569065', '0.11708051759808782', '0.22513321787118912', '0.17703119913736978', '0.004721657931804657', '-0.03887330691019694', '0.05619972811804877', '0.07713117967049281', '0.07150027751922608', '0.052161485453446704', '0.22963252067565917', '0.17950480381647746']
['-0.44113005102357944', '-0.3337346542686', '-0.2460390733761936', '-0.19924500072479776', '-0.008932307696042002', '-0.0346127874948825', '-0.00781551587084929', '-0.015798114153246084', '-0.030828972160816193', '0.13785647991157712', '0.2042833035516124', '0.17410674169659615', '0.015611861977312302', '0.06166758404837715', '0.08937543233235677', '0.03640192995468775', '-0.014724535743395488', '0.05464965084360705', '0.18319000403086344', '0.10320808440446853']
['-0.42050214670841013', '-0.44630151739641755', '-0.1540842233093187', '-0.08191646040241203', '-0.048257774074106384', '0.024150420054561313', '0.03427130325800842', '0.04265498326987856', '0.034014998997251196', '0.13050997695989078', '0.1718633685734064', '0.18548315477867922', '0.0202263151605924', '0.055357118447621666', '0.04045128325621287', '0.035771923263867696', '-0.011175912121931713', '0.18259024255805545', '0.14225940306981405', '0.08310505021363497']
['-0.4798936775969797', '-0.48291120895928624', '-0.23980554854772312', '-0.060101492159746514', '-0.15829397429443748', '0.013687629575087202', '0.040352123986101815', '-0.006732010274297661', '0.0849742607787402', '0.1101751372218132', '0.1395539781389137', '0.2032816154214125', '0.048842954883972806', '0.16123110055923462', '0.055102624495824176', '0.027976533770561217', '0.021835398177305856', '0.2013772815465927', '0.08284898400306702', '0.11222168405850728']
['-0.5101757448478618', '-0.43938594519781154', '-0.20288837654134412', '-0.03644260735424172', '-0.08145860449493662', '-0.07362481704247849', '0.08520874040551729', '0.04088145647611883', '0.1494133490572373', '0.18549016068379084', '0.06577428933646944', '0.17623520038194126', '0.12326547587290407', '0.13048612144258287', '0.04643459187613593', '0.0038569668928782144', '0.05982149044672648', '0.11130032622151904', '0.07453430245320002', '0.12009342908859252']
['-0.4485589159521415', '-0.4444100151377904', '-0.30096946992429713', '-0.11219907620795681', '-0.02127109526488908', '-0.012897016096221924', '0.12368407308835433', '0.05352348006433911', '0.1470676744563712', '0.1599999177787039', '0.104178388375375', '0.2807766860557927', '0.2546541603902976', '0.14431285858154297', '0.032766157388687135', '0.04015064537525177', '0.00897409717241923', '-0.010009344418843586', '0.009636623660723369', '0.06398878892262777']
['-0.4007996983790271', '-0.3500513733608803', '-0.326413733925139', '-0.08858700327754393', '-0.04889938835461136', '0.08314623199503866', '0.05777775591170346', '0.08813191569513745', '0.28944860556059415', '0.10558555200695992', '0.1097764240205288', '0.1972261240084966', '0.27685103118419646', '0.16647555695639715', '-0.022363531589508056', '0.011954428752263387', '-0.0678092877070109', '-0.033493296305338545', '-0.015670843919118247', '-0.014287925759951274']
['-0.43315417661458966', '-0.394877603431926', '-0.3194681633400475', '-0.12446165802914476', '0.08403189547083996', '-0.0013934066892745372', '0.04292115798426999', '0.12512348155801495', '0.2919554654094908', '0.2200251191854477', '0.1159613076183531', '0.18697582185268402', '0.2714404106140137', '0.12282173037528991', '0.01704491376876831', '-0.02258898119131724', '-0.028959264357884724', '-0.03183549642562866', '0.06867800951004029', '-0.031203745305538176']
['-0.3198885761930685', '-0.46593780473805463', '-0.37630126269460273', '-0.34054811443302613', '0.0849549055081634', '0.006966690859617361', '-0.04018048168780903', '0.2176375640100903', '0.18801513219754848', '0.23133501695262063', '0.053670754945940445', '0.12437345646321774', '0.23634038580788505', '0.1599165548880895', '0.045490421106417975', '0.0647211492061615', '0.05465217841168245', '0.06607860028743744', '-0.021241475145022073', '0.03773728940221999']
['-0.34383489103195364', '-0.41287901195951804', '-0.331198207290633', '-0.42701443293736746', '0.06074842866881173', '-0.03844575388955751', '-0.023720810520980094', '0.1820946046591751', '0.2380924324422247', '0.19988668988872735', '0.11436595280344287', '0.09206790783339076', '0.1992267633974552', '0.22771497468153637', '0.09692467351754507', '0.0768597145875295', '0.09090827604134878', '0.06766724201540152', '0.10475187090535959', '0.05891964609424273']
['-0.21049500925866033', '-0.48058279369902773', '-0.32880122645105775', '-0.251007436051867', '0.04845913278223868', '-0.09142235997351222', '0.0032568783916178184', '0.01645353151692285', '0.1584726451502906', '0.13452098947432306', '0.03041034812728564', '0.05457124462765124', '0.11564580504265097', '0.15446847379207612', '0.06693789257357517', '0.14633080462614695', '0.1068996491531531', '0.0825138546526432', '0.1136628528436025', '0.07480216647187869']
['-0.358642998667826', '-0.5457623563246214', '-0.3177842842674503', '-0.21652205543406655', '0.040432916043552196', '-0.17446268497537526', '-0.11219576250781457', '0.1821476017884792', '0.061829609092738894', '0.13126302055186695', '0.06919941417872906', '0.029905378280414476', '0.10082010742690828', '0.17862115071879492', '0.07921217108766238', '0.140919785367118', '0.13466951648394268', '-0.024444774786631266', '-0.07668391354382038', '0.05807796145478884']
['-0.37794604198247406', '-0.6328684830753121', '-0.312559217202857', '-0.09441111667844386', '0.07749122484949883', '-0.008921591755416658', '-0.042427929502510876', '0.021655101991362034', '0.06376849039280344', '0.11451917297310299', '0.11829389720741246', '0.08212537827591102', '0.2200274164477984', '0.2526557829644945', '0.22767462304068936', '0.021267458299795785', '0.12962605357170104', '0.028428904712200165', '0.024255782862504325', '0.06405903324484825']
['-0.5182435589918825', '-0.6838333178116265', '-0.30749830203215206', '-0.05183029272312625', '0.040614648901549685', '-0.01052468283841061', '0.22341045761739628', '0.07750787525541253', '0.1656469720767604', '0.14012865523497264', '0.12975723445415496', '-0.01955482320239146', '0.1320283129811287', '0.2664952174988058', '0.23006503991782665', '0.023828510443369547', '0.05726185441017151', '-0.02359126607577006', '-0.020412086447079977', '-0.000709523095024959']
['-0.4639448194693597', '-0.7431011085454551', '-0.3261140381377124', '-0.08329399682601955', '-0.014083265804996093', '-0.00484572136922488', '0.2778894615851136', '0.02961576253486176', '0.18417757772323157', '0.07729856409132481', '0.15575799668828647', '0.057407027358810106', '0.09069494704405466', '0.27783528367678323', '0.30098870974447994', '0.08784034591582086', '0.05037448207537333', '0.01589168906211853', '0.017803682883580526', '-0.020841472347577415']
['-0.46703464702738823', '-0.7384197683290985', '-0.49565644773094847', '-0.1152022942840361', '-0.05361851897010039', '0.039548288481901325', '0.3088691997363986', '0.08123076128237416', '0.18319125881729026', '0.1816630348894331', '0.07664638592137231', '0.11941819886366527', '-0.059348030885060625', '0.24357429444789885', '0.2988688183327516', '0.08739604304234187', '-0.05264198730389277', '0.08078907926877339', '0.02335425549083286', '0.04806095138192177']
['-0.5391289045180127', '-0.7406594584053612', '-0.46461823990909173', '-0.0406392562132121', '0.046375896630503205', '0.07615516199759903', '0.23943291853736376', '0.08651275995823125', '0.2131598938966081', '0.1841645661327574', '0.13641020915574498', '0.16709035303857592', '-0.060633519540230434', '0.26402151042388544', '0.2361219917734464', '0.08799139310916265', '-0.04110700219041771', '0.010318034887313842', '0.06640906069013808', '-0.07936548193295796']
['-0.5918340728296487', '-0.7174481824072783', '-0.5222685055924704', '-0.09283968076914956', '-0.05358138423356863', '0.08681726513913385', '0.18097847460562155', '0.09971008141091631', '0.10007312713843636', '0.1550708363453547', '0.13851569046576817', '0.12427696747084459', '-0.06444896343681547', '0.28644671936829885', '0.25922558903694154', '0.12781529837391442', '-0.015656201044718425', '-0.0018473774194717406', '0.09200420578320821', '0.03987818161646525']
['-0.5100341542015076', '-0.7077492095074018', '-0.4961877117575575', '-0.04750211619092263', '-0.05271734596599662', '0.08556696077490493', '0.12805753840990766', '0.14869022731565767', '0.18551889260609944', '0.13635253657897314', '0.20296098043521246', '-0.006315044810374578', '0.08376605125765006', '0.13300486618564242', '0.33490762360512266', '0.13479248599873647', '-0.00900098482767741', '0.07002452313899994', '0.06810866594314575', '0.035357798387606935']
['-0.4615038481955864', '-0.8547796057490901', '-0.5126815192052822', '-0.056660963329959645', '-0.09750762533588511', '-0.0055162673191395655', '0.11599035502958392', '0.1799503925194343', '0.14854961341867845', '0.1677986799014939', '0.13959708081351385', '0.05183184113767412', '0.10359543164571126', '0.15013743953572378', '0.32642044160101147', '0.22140942513942719', '0.023730034877856573', '0.052653494477272036', '0.13541621565818787', '0.12625256093839804']
['-0.4933686318640176', '-0.7602182996851472', '-0.47910625812140134', '-0.05175887434557387', '-0.06086835750344175', '0.17088175169768788', '0.1288583163376414', '0.184545040693548', '0.23876535653447112', '0.13090010070138508', '0.07906035582224528', '0.10684784650802612', '0.2399145202504264', '0.15573225319385528', '0.2898414214452108', '0.19388368129730224', '0.04435091813405355', '0.08227471175293127', '0.043988758325576784', '0.09660258591175079']
['-0.50136806526253', '-0.7933749937404929', '-0.601212864820649', '-0.0939266495158734', '-0.02463352387623009', '0.1254670121770096', '0.19464906684024805', '0.18899954767069882', '0.2865600955569082', '0.08527353207270304', '0.16930876365966266', '0.027226885485773285', '0.1462243914604187', '0.22369049961368243', '0.14996868239508734', '0.15161989993519254', '0.09402709603309631', '0.05324815685550372', '0.009689400593439737', '0.043325870235761']
['-0.5265843048866445', '-0.676533497462559', '-0.6304269638331258', '-0.1515504203345439', '0.05504957697425188', '0.1480289612860679', '0.127122498829923', '0.19794573036480753', '0.351921925790332', '0.08045494556427002', '0.20436698558429878', '0.13728239138921103', '0.16306188992328113', '0.16051500936349233', '0.1195453313489755', '0.18565164605776469', '0.19599460462729137', '0.16898458898067475', '0.05264438390731811', '0.04800421111285687']
['-0.5277661466799198', '-0.6577209841106388', '-0.6161780623539626', '-0.16434741362471156', '0.11270117156720035', '0.12300301497240389', '0.12945455252800553', '0.2449804502642817', '0.31777181582318414', '0.1811386376619339', '0.15169684862097105', '0.15384233742952347', '0.09355987881620725', '0.17885465050737062', '0.12671540710661147', '0.20680699348449708', '0.1541113610068957', '0.16709343045949937', '0.0779218743244807', '0.0633912960688273']
['-0.5283173770700285', '-0.6733409381054355', '-0.7068095819446844', '-0.20425954421351278', '0.12460653348183005', '0.11335571677413021', '0.04933533569228732', '0.21146379468341667', '0.29781010289573007', '0.1678102190295855', '0.2263585239648819', '0.12449085406131215', '0.12973376748462517', '0.16540734507143498', '0.13720131030099258', '0.1922835762302081', '0.12588728864987692', '0.10204435686270395', '0.11495970485524999', '0.09862125515937806']
['-0.4532143974538951', '-0.6620539135625604', '-0.7585836065145815', '-0.14668711815741076', '0.12249321885368093', '0.023073503166381595', '0.037275219384317444', '0.29961629203158535', '0.36845265855993886', '0.14465755025545757', '0.09590619425806735', '0.15687177156408627', '0.17974373201529184', '0.2124472796999746', '0.16379289130369823', '0.09669251839319865', '0.23226405382156373', '0.16585886472215255', '0.1468469881763061', '0.192699700097243']
['-0.39589710917214743', '-0.6315200623665629', '-0.6188713986558347', '-0.2162620379057568', '0.139315953018469', '-0.01968280896741359', '0.09315041005709973', '0.20794553779183872', '0.359329336302148', '0.12993173177043596', '0.16791106652041587', '-0.015690722399287753', '0.19123852734143534', '0.18996531249511808', '0.1413070952726735', '0.16735100920001666', '0.2152216460969713', '0.16140900552272797', '0.18583197196324666', '0.09931745119392872']
['-0.4097818148320038', '-0.6692222956527478', '-0.6740240476341615', '-0.3108460830549091', '0.17663591286155222', '-0.0017948701191234787', '0.1250121142360426', '0.2066892319846721', '0.3496805011563831', '0.1742214271922906', '0.17376126419338914', '0.10132529122961892', '0.18653162916501362', '0.13152461739050017', '0.1575518285234769', '0.13029429589708647', '0.2096905277834998', '0.17917386113355557', '0.1504935880502065', '0.16400760610898335']
['-0.34388029906673856', '-0.6303903855618701', '-0.7241427194306619', '-0.2445390054681692', '0.1331754983363921', '0.077691010317233', '0.047098012926234376', '0.23798617433135708', '0.33962752117653083', '0.2869039284933861', '0.15624720114800664', '0.22113104719254706', '0.19921672344207764', '0.17089877724647523', '0.19180188278357188', '0.12702315251032512', '0.23468182782332103', '0.25356355619927246', '0.25234868774811425', '0.1943374236424764']
